Data;open_x;high_x;low_x;close_x;volume_x;open_y;high_y;low_y;close_y;volume_y;;;;;
22/02/2021 15:35;5487.91;5491.44;5485.40;5490.43;1355090290.00;114600.34;114730.98;114560.14;114620.44;3263217012.98;;;;;
22/02/2021 15:40;5490.43;5492.45;5480.36;5481.87;1923829925.00;114620.44;114715.91;114529.99;114710.88;2447020474.01;;;;;
22/02/2021 15:45;5481.87;5483.88;5476.83;5478.34;1827873335.00;114710.88;114856.60;114625.46;114846.55;3242529471.64;;;;;
22/02/2021 15:50;5478.34;5482.37;5475.32;5481.37;1375508505.00;114841.53;114871.67;114419.44;114469.69;3915152750.47;;;;;
22/02/2021 15:55;5480.86;5484.89;5479.85;5483.88;1266127275.00;114469.69;114504.87;113972.24;114017.46;5387875113.43;;;;;
22/02/2021 16:00;5483.88;5485.40;5481.37;5482.88;827746765.00;114017.46;114122.98;113911.94;114012.44;3655077049.94;;;;;
22/02/2021 16:05;5483.38;5483.38;5478.85;5479.85;723083985.00;114017.46;114107.91;113841.59;113942.09;3079004939.47;;;;;
22/02/2021 16:10;5479.85;5480.36;5473.31;5475.83;1413667010.00;113947.11;114158.15;113927.01;114082.78;3380698749.91;;;;;
22/02/2021 16:15;5476.33;5479.85;5474.82;5479.35;836475165.00;114082.78;114243.58;114037.56;114218.45;2454475797.19;;;;;
22/02/2021 16:20;5479.35;5483.88;5478.85;5482.88;760079345.00;114213.43;114334.02;114193.33;114258.65;2450983952.09;;;;;
22/02/2021 16:25;5482.88;5484.39;5479.85;5482.88;744386860.00;114263.68;114379.25;114213.43;114329.00;2226548423.81;;;;;
22/02/2021 16:30;5482.88;5486.40;5482.37;5483.38;836811445.00;114334.02;114354.12;114223.48;114298.85;2219338663.69;;;;;
22/02/2021 16:35;5483.38;5489.43;5482.88;5487.41;970276360.00;114293.82;114334.02;114097.86;114163.18;3060663819.07;;;;;
22/02/2021 16:40;5486.91;5495.47;5486.91;5493.45;1760713955.00;114163.18;114494.82;114133.03;114464.67;3271643081.17;;;;;
22/02/2021 16:45;5492.95;5496.48;5492.95;5493.96;901623755.00;114459.64;114580.24;114374.22;114429.49;4302170830.36;;;;;
22/02/2021 16:50;5493.96;5494.46;5488.92;5493.45;998950115.00;114424.47;114464.67;114198.35;114243.58;2882801173.39;;;;;
22/02/2021 16:55;5493.45;5499.00;5492.45;5495.97;733337935.00;114243.58;114268.70;114133.03;114158.15;2411584787.53;;;;;
22/02/2021 17:00;5496.48;5503.53;5494.46;5499.50;1882373785.00;114163.18;114228.50;113952.14;114042.58;3668624167.09;;;;;
22/02/2021 17:05;5500.00;5502.02;5495.47;5496.98;930254070.00;114042.58;114329.00;114027.51;114283.77;3212835809.37;;;;;
22/02/2021 17:10;5496.48;5501.51;5495.47;5500.51;616492655.00;114283.77;114344.07;114082.78;114198.35;2910756133.84;;;;;
22/02/2021 17:15;5501.01;5501.01;5495.47;5498.49;731318440.00;114198.35;114293.82;114097.86;114218.45;2242864308.04;;;;;
22/02/2021 17:20;5498.49;5500.51;5496.48;5498.49;450087265.00;114213.43;114293.82;114092.83;114138.06;2056548493.29;;;;;
22/02/2021 17:25;5498.49;5502.02;5496.48;5500.51;640292805.00;114138.06;114163.18;113952.14;113982.29;2087184390.73;;;;;
22/02/2021 17:30;5500.51;5504.03;5499.50;5502.52;834279570.00;113982.29;114067.71;113821.49;113826.52;3208171964.26;;;;;
22/02/2021 17:35;5502.52;5503.03;5496.48;5500.00;872209305.00;113826.52;113851.64;113695.87;113705.92;2651162780.97;;;;;
22/02/2021 17:40;5500.51;5501.51;5490.94;5494.46;1181469175.00;113705.92;113761.20;113409.46;113575.28;4583010254.51;;;;;
22/02/2021 17:45;5494.97;5499.50;5491.44;5499.00;850765985.00;113575.28;113590.35;113459.71;113545.13;1954107573.86;;;;;
22/02/2021 17:50;5499.00;5505.04;5498.49;5504.03;1016049720.00;113545.13;113550.16;113298.92;113399.41;3496838015.75;;;;;
22/02/2021 17:55;5504.03;5512.09;5501.01;5501.51;1127448495.00;113399.41;113399.41;113118.02;113203.45;2784540902.21;;;;;
22/02/2021 18:00;5502.02;5504.03;5496.48;5500.51;837319960.00;113203.45;113389.36;113158.22;113243.64;1850115008.36;;;;;
22/02/2021 18:05;5501.01;5502.52;5496.98;5498.49;470690580.00;113243.64;113384.34;113238.62;113313.99;1290380069.06;;;;;
22/02/2021 18:10;5497.99;5501.01;5493.45;5497.48;562810915.00;113313.99;113329.06;113138.12;113183.35;1027229783.17;;;;;
22/02/2021 18:15;5497.99;5501.51;5495.97;5500.00;453579015.00;113183.35;113193.40;112876.83;112906.98;1404869644.73;;;;;
22/02/2021 18:20;5500.00;5509.57;5499.00;5508.06;546880210.00;112906.98;113022.55;112595.45;112685.89;1460663927.61;;;;;
22/02/2021 18:25;5508.57;5510.08;5507.06;5507.56;322236475.00;112906.98;113022.55;112595.45;112685.89;1460663927.61;;;;;
23/02/2021 09:00;5492.95;5502.52;5480.86;5485.40;3042157990.00;113560.21;114012.44;113509.96;113806.42;2766938643.62;;;;;
23/02/2021 09:05;5484.39;5489.93;5478.85;5479.85;2543249860.00;113811.44;113977.26;113600.40;113967.21;3796080694.86;;;;;
23/02/2021 09:10;5479.85;5486.91;5479.85;5485.90;1419188180.00;113967.21;114042.58;113836.57;114022.49;3281258695.31;;;;;
23/02/2021 09:15;5486.40;5494.46;5483.38;5485.40;2805740510.00;114017.46;114238.55;113987.31;114228.50;4561765177.16;;;;;
23/02/2021 09:20;5485.40;5497.48;5483.38;5490.43;2838805130.00;114233.53;114318.95;114102.88;114213.43;4277574057.92;;;;;
23/02/2021 09:25;5490.94;5495.47;5487.41;5494.46;1691049125.00;114218.45;114359.15;114077.76;114308.90;4010746360.98;;;;;
23/02/2021 09:30;5494.46;5503.03;5491.94;5497.48;3122517880.00;114308.90;114349.10;114122.98;114188.30;3953662111.15;;;;;
23/02/2021 09:35;5497.48;5505.54;5496.48;5503.03;2352485480.00;114183.28;114228.50;113987.31;114107.91;4020332970.09;;;;;
23/02/2021 09:40;5503.03;5503.53;5494.97;5496.98;1665803090.00;114107.91;114273.72;114097.86;114188.30;2720714056.96;;;;;
23/02/2021 09:45;5496.98;5502.52;5495.47;5498.49;1769113505.00;114188.30;114273.72;114107.91;114198.35;2871470704.22;;;;;
23/02/2021 09:50;5498.49;5500.00;5485.90;5485.90;2976437130.00;114203.38;114454.62;114198.35;114444.57;4929967303.46;;;;;
23/02/2021 09:55;5485.90;5490.43;5482.88;5487.41;2370091425.00;114439.54;114479.74;114364.17;114429.49;3488369638.29;;;;;
23/02/2021 10:00;5487.41;5491.44;5485.90;5486.91;1567745660.00;114429.49;114600.34;114404.37;114570.19;5396738952.28;;;;;
23/02/2021 10:05;5487.41;5487.91;5477.34;5481.87;3466938280.00;114570.19;114700.83;114379.25;114640.53;7231388844.25;;;;;
23/02/2021 10:10;5481.37;5484.89;5475.32;5480.86;2779849965.00;114640.53;114801.33;114540.04;114680.73;6264610428.96;;;;;
23/02/2021 10:15;5480.86;5487.41;5479.35;5481.37;1790705755.00;114680.73;114826.45;114419.44;114615.41;6689931859.18;;;;;
23/02/2021 10:20;5481.37;5485.90;5477.84;5484.39;1898464665.00;114610.39;114655.61;114444.57;114494.82;5014063975.71;;;;;
23/02/2021 10:25;5484.39;5491.94;5483.38;5487.41;2543856590.00;114494.82;114856.60;114454.62;114841.53;5625058241.59;;;;;
23/02/2021 10:30;5487.41;5490.43;5484.89;5487.41;1172388000.00;114836.50;114947.05;114730.98;114876.70;6404985925.89;;;;;
23/02/2021 10:35;5486.91;5499.50;5486.40;5491.44;3277500145.00;114876.70;114916.90;114736.01;114811.38;3880476579.03;;;;;
23/02/2021 10:40;5491.44;5497.48;5490.94;5496.98;1219003695.00;114811.38;114937.00;114700.83;114856.60;4595684358.52;;;;;
23/02/2021 10:45;5496.98;5501.51;5493.45;5497.99;2211167450.00;114861.63;115107.84;114821.43;115092.77;5771827787.65;;;;;
23/02/2021 10:50;5497.99;5505.04;5496.98;5504.03;1883099115.00;115097.79;115143.01;114771.18;114841.53;6762134540.24;;;;;
23/02/2021 10:55;5504.03;5510.08;5502.52;5504.54;2902010070.00;114841.53;115037.49;114736.01;114931.97;5501260996.65;;;;;
23/02/2021 11:00;5505.04;5505.54;5494.46;5504.03;3144941050.00;114926.95;115047.54;114615.41;114635.51;6277456610.20;;;;;
23/02/2021 11:05;5503.53;5509.07;5503.53;5509.07;1943065540.00;114635.51;114736.01;114489.79;114509.89;5436786147.04;;;;;
23/02/2021 11:10;5509.07;5513.10;5506.05;5509.07;2466077680.00;114504.87;114600.34;114404.37;114474.72;5059738072.51;;;;;
23/02/2021 11:15;5509.57;5516.63;5508.57;5514.61;3211955750.00;114474.72;114761.13;114354.12;114751.08;6292956900.64;;;;;
23/02/2021 11:20;5514.61;5515.11;5506.55;5508.57;1964614090.00;114751.08;114821.43;114409.39;114519.94;5493359751.83;;;;;
23/02/2021 11:25;5508.57;5512.60;5505.04;5506.05;1830749660.00;114519.94;114655.61;114429.49;114630.48;3168116205.67;;;;;
23/02/2021 11:30;5505.54;5518.64;5505.54;5517.13;3458570145.00;114630.48;114655.61;114052.63;114067.71;8243575728.54;;;;;
23/02/2021 11:35;5516.63;5523.17;5514.61;5521.16;2446691745.00;114067.71;114148.11;113932.04;114092.83;6775042277.02;;;;;
23/02/2021 11:40;5521.66;5524.68;5515.62;5521.66;2805022215.00;114092.83;114278.75;113836.57;113851.64;8337528388.11;;;;;
23/02/2021 11:45;5522.17;5525.19;5516.63;5523.68;2216482125.00;113856.67;114107.91;113806.42;113816.47;6541302448.68;;;;;
23/02/2021 11:50;5523.68;5525.19;5510.08;5512.60;3240167670.00;113821.49;114208.40;113736.07;114158.15;7775476059.92;;;;;
23/02/2021 11:55;5513.60;5514.61;5510.08;5514.11;1282196350.00;114163.18;114434.52;114107.91;114323.97;4491448642.09;;;;;
23/02/2021 12:00;5514.61;5516.12;5505.54;5509.57;3153418905.00;114318.95;114851.58;114233.53;114851.58;6723354521.00;;;;;
23/02/2021 12:05;5509.57;5514.61;5502.52;5504.54;2554114940.00;114851.58;114886.75;114615.41;114695.81;6018245162.69;;;;;
23/02/2021 12:10;5504.54;5507.56;5493.45;5500.00;3586282435.00;114700.83;114796.30;114550.09;114575.21;4623434336.18;;;;;
23/02/2021 12:15;5500.00;5509.07;5499.50;5503.53;2085560935.00;114570.19;114751.08;114484.77;114630.48;4791847464.69;;;;;
23/02/2021 12:20;5503.53;5504.03;5486.91;5488.92;2859047090.00;114635.51;115042.52;114600.34;115017.39;5001013536.62;;;;;
23/02/2021 12:25;5488.92;5491.44;5469.78;5476.83;4506774925.00;115022.42;115263.61;114947.05;115178.19;6291938255.60;;;;;
23/02/2021 12:30;5476.33;5479.85;5470.79;5471.80;2885932910.00;115173.16;115223.41;114756.10;114921.92;5671647478.42;;;;;
23/02/2021 12:35;5472.30;5474.31;5464.24;5464.24;3043386775.00;114921.92;115017.39;114695.81;114992.27;4549869551.95;;;;;
