Data;open;high;low;close;volume;open_win;high_win;low_win;close_win;volume_win
11/09/2020 15:30;5379.28;5380.29;5371.23;5374.25;2566475820.0;99844.98;100063.33;99839.9;99941.46;6509332044.92
11/09/2020 15:45;5374.25;5377.27;5367.7;5372.74;2568628135.0;99941.46;100347.71;99865.29;100093.8;7469695473.25
11/09/2020 16:00;5373.24;5379.79;5373.24;5377.27;2538807055.0;100093.8;100169.97;99961.77;100139.5;6365162231.68
11/09/2020 16:15;5377.27;5379.28;5370.72;5377.27;2593679740.0;100134.43;100368.02;100078.57;100281.69;6516117880.94
11/09/2020 16:30;5377.77;5379.28;5372.23;5376.77;2047071365.0;100281.69;100357.86;99880.52;99951.62;6740833229.36
11/09/2020 16:45;5376.26;5378.78;5372.23;5374.25;1633265735.0;99946.54;100058.26;99809.43;99936.38;5700652562.76
11/09/2020 17:00;5374.25;5382.3;5372.74;5376.26;2145650650.0;99931.3;99961.77;99662.17;99687.56;3739266501.26
11/09/2020 17:15;5375.76;5378.78;5372.23;5373.24;1161612985.0;99682.48;99804.35;99586.0;99707.87;3011313225.36
11/09/2020 17:30;5373.24;5375.76;5363.68;5365.19;2259646875.0;99707.87;99784.04;99652.01;99738.34;1465229304.09
11/09/2020 17:45;5365.69;5368.21;5357.13;5357.63;1156988580.0;99738.34;99804.35;99631.7;99682.48;1283590587.34
14/09/2020 09:00;5345.05;5354.61;5335.98;5354.61;5757233730.0;100799.65;100931.68;100632.08;100718.4;3542952850.42
14/09/2020 09:15;5354.11;5360.15;5349.58;5357.13;5952298770.0;100723.48;100784.42;100591.45;100642.23;4920728967.21
14/09/2020 09:30;5357.13;5357.63;5336.99;5348.57;8008365105.0;100642.23;100779.34;100596.53;100718.4;3553623893.56
14/09/2020 09:45;5348.57;5353.61;5332.96;5335.48;9209476810.0;100723.48;100809.81;100560.98;100637.16;5571393741.0
14/09/2020 10:00;5335.98;5350.58;5332.96;5350.08;5841580890.0;100637.16;101119.57;100586.37;101084.03;12304550647.1
14/09/2020 10:15;5350.08;5354.61;5341.02;5344.04;5089746580.0;101078.95;101246.52;100769.19;100967.23;12432463152.96
14/09/2020 10:30;5344.04;5362.67;5341.02;5358.14;8599057040.0;100972.31;101078.95;100550.83;100753.95;14870674104.92
14/09/2020 10:45;5358.14;5363.68;5346.05;5356.63;7900430190.0;100748.87;101033.24;100606.69;100875.82;10698661091.06
14/09/2020 11:00;5357.13;5361.66;5348.57;5352.6;4847148015.0;100870.75;100972.31;100581.3;100677.78;8858530019.36
14/09/2020 11:15;5352.6;5352.6;5335.98;5342.53;5776189290.0;100672.7;101210.98;100647.31;101063.71;9599199929.41
14/09/2020 11:30;5342.53;5356.12;5341.52;5352.1;5497849650.0;101068.79;101160.2;100555.91;100865.67;12369189528.02
14/09/2020 11:45;5352.6;5353.1;5338.5;5340.01;5243379210.0;100860.59;101023.09;100728.56;101002.78;6946055802.57
14/09/2020 12:00;5340.01;5342.03;5329.44;5334.47;5441836865.0;100997.7;101383.63;100885.98;101094.18;10965478887.76
14/09/2020 12:15;5334.47;5336.99;5330.95;5334.47;2359693075.0;101094.18;101119.57;100875.82;100896.14;6245548632.9
14/09/2020 12:30;5334.47;5334.47;5323.4;5325.91;4094289240.0;100896.14;101261.76;100860.59;101119.57;5816008606.41
14/09/2020 12:45;5325.91;5332.96;5324.4;5330.44;2531537800.0;101119.57;101216.06;101002.78;101078.95;4944338079.28
14/09/2020 13:00;5330.44;5331.45;5323.9;5327.42;2077718605.0;101073.87;101393.79;101028.17;101210.98;6946608135.26
14/09/2020 13:15;5327.42;5327.93;5317.35;5322.39;3176293000.0;101205.9;101409.02;101185.59;101241.45;5022878214.38
14/09/2020 13:30;5322.39;5324.91;5318.86;5322.39;1904078605.0;101241.45;101343.01;101170.35;101236.37;3986447139.82
14/09/2020 13:45;5322.39;5330.44;5321.89;5326.92;2816832265.0;101236.37;101393.79;101205.9;101287.15;4215221288.26
14/09/2020 14:00;5326.42;5328.43;5320.38;5323.4;2873387750.0;101282.07;101469.96;101104.34;101327.77;8280228486.29
14/09/2020 14:15;5323.4;5323.9;5310.81;5312.32;4268865220.0;101327.77;101403.94;101210.98;101337.93;5421278676.35
14/09/2020 14:30;5311.82;5315.84;5308.79;5314.84;2680894745.0;101343.01;101637.54;101307.46;101596.91;9395719158.83
14/09/2020 14:45;5315.34;5317.86;5310.31;5315.84;2557851495.0;101596.91;101916.83;101596.91;101840.66;8047811626.43
14/09/2020 15:00;5315.84;5320.88;5308.79;5308.79;3462421625.0;101840.66;102003.16;101769.56;101982.84;6299307141.17
14/09/2020 15:15;5309.3;5311.31;5306.28;5308.29;2114212065.0;101982.84;102008.23;101835.58;101896.52;5326681534.61
14/09/2020 15:30;5307.79;5308.79;5302.25;5305.77;2781335240.0;101891.44;102206.28;101891.44;102150.42;7536318606.5
14/09/2020 15:45;5305.27;5317.35;5305.27;5316.35;4334079785.0;102150.42;102191.04;102003.16;102064.09;5790308583.4
14/09/2020 16:00;5316.35;5319.37;5313.83;5317.86;2509252120.0;102064.09;102165.65;102008.23;102038.7;4457346122.52
14/09/2020 16:15;5317.86;5323.9;5315.34;5318.36;3120730785.0;102038.7;102109.8;101937.14;102043.78;5632291774.1
14/09/2020 16:30;5318.36;5320.38;5315.84;5316.85;1367162370.0;102038.7;102109.8;101967.61;102064.09;4553360982.98
14/09/2020 16:45;5316.35;5317.35;5310.31;5313.83;3621803825.0;102064.09;102231.67;101967.61;101993.0;7343199004.56
14/09/2020 17:00;5313.83;5319.37;5311.82;5317.35;2226869075.0;101993.0;102018.39;101815.27;101891.44;5426757299.1
14/09/2020 17:15;5317.35;5317.86;5310.81;5312.82;1332277140.0;101886.36;101916.83;101830.5;101850.81;1859764633.8
14/09/2020 17:30;5312.82;5313.33;5306.28;5309.8;1629109430.0;101850.81;101866.05;101708.63;101734.02;3243970849.53
14/09/2020 17:45;5309.8;5315.34;5308.29;5309.8;1142214605.0;101728.94;101789.88;101673.08;101734.02;1378830096.64
15/09/2020 09:00;5276.07;5284.12;5270.03;5275.56;8844018305.0;102516.04;102673.46;102353.54;102658.23;5774728026.83
15/09/2020 09:15;5275.56;5281.1;5274.05;5274.56;5240027660.0;102653.15;102698.85;102414.48;102531.28;4816302543.55
15/09/2020 09:30;5275.06;5279.59;5260.96;5263.98;7884659865.0;102536.35;102729.32;102485.57;102642.99;5929072792.03
15/09/2020 09:45;5263.98;5275.06;5259.45;5269.52;7604785030.0;102642.99;102678.54;102526.2;102597.29;4196757741.32
15/09/2020 10:00;5269.52;5299.73;5269.02;5286.64;13667677505.0;102592.21;102653.15;101987.92;102257.06;16034610209.67
15/09/2020 10:15;5286.14;5305.27;5282.11;5297.72;8638885380.0;102257.06;102333.23;101815.27;101972.69;10955713019.54
15/09/2020 10:30;5298.22;5312.32;5291.17;5311.31;9265665690.0;101972.69;102191.04;101566.44;101668.0;13678976217.38
15/09/2020 10:45;5311.82;5339.0;5311.31;5329.44;13328035605.0;101668.0;101764.49;101256.68;101530.9;14729917890.86
15/09/2020 11:00;5329.44;5335.48;5320.88;5324.4;7951635805.0;101535.97;101718.78;101337.93;101637.54;9191149714.75
15/09/2020 11:15;5324.91;5333.97;5323.4;5327.42;5271122610.0;101637.54;101850.81;101591.83;101840.66;8012510618.93
15/09/2020 11:30;5327.42;5332.46;5314.33;5322.39;6967634920.0;101835.58;102394.17;101759.41;102043.78;14901890548.26
15/09/2020 11:45;5322.89;5328.43;5315.34;5320.88;4423487860.0;102038.7;102236.75;102028.55;102165.65;7293180371.78
15/09/2020 12:00;5320.88;5335.48;5320.88;5328.93;5133922255.0;102165.65;102175.81;101581.68;101921.91;13489085348.65
15/09/2020 12:15;5328.93;5340.51;5317.35;5317.86;5702676435.0;101921.91;102008.23;101749.25;101926.98;6775551877.31
15/09/2020 12:30;5317.86;5320.88;5308.29;5316.35;6219183980.0;101921.91;102343.39;101901.59;102236.75;8057638353.18
15/09/2020 12:45;5315.84;5326.42;5315.34;5324.91;4312418640.0;102236.75;102318.0;101987.92;102053.94;6288229695.76
15/09/2020 13:00;5324.91;5329.94;5320.38;5321.89;2725162010.0;102053.94;102145.34;101932.06;102038.7;5434589642.14
15/09/2020 13:15;5321.89;5326.42;5318.86;5321.38;1804355725.0;102043.78;102114.87;101916.83;102079.33;4719060793.45
15/09/2020 13:30;5321.38;5323.4;5315.84;5320.88;1904730265.0;102074.25;102155.5;101835.58;101845.74;5845936679.29
15/09/2020 13:45;5320.88;5323.9;5314.33;5314.33;2185479695.0;101850.81;101957.45;101718.78;101947.3;6548491795.94
15/09/2020 14:00;5314.84;5317.86;5309.8;5312.82;3577363610.0;101942.22;101982.84;101830.5;101957.45;4519346107.55
15/09/2020 14:15;5312.32;5318.86;5310.31;5314.84;2490616135.0;101952.38;102028.55;101835.58;101876.2;4535502676.78
15/09/2020 14:30;5314.33;5316.35;5303.26;5306.78;3797797735.0;101881.28;102099.64;101794.96;102028.55;6164086091.07
15/09/2020 14:45;5306.78;5313.33;5306.78;5313.33;2475706955.0;102028.55;102028.55;101703.55;101779.72;5986505613.5
15/09/2020 15:00;5313.33;5321.38;5312.32;5316.85;3796512895.0;101779.72;101860.97;101520.74;101860.97;9326087884.63
15/09/2020 15:15;5316.85;5319.37;5311.31;5312.82;2967726470.0;101860.97;102048.86;101855.89;101896.52;7702753830.08
15/09/2020 15:30;5312.32;5320.88;5311.82;5317.35;2538706325.0;101891.44;102135.19;101820.35;102028.55;7781344287.26
15/09/2020 15:45;5317.86;5322.39;5314.33;5314.84;2234023515.0;102023.47;102241.83;101967.61;102226.59;6690765296.85
15/09/2020 16:00;5315.34;5328.43;5314.84;5326.42;4035996785.0;102221.51;102262.14;101835.58;101901.59;8742064469.54
15/09/2020 16:15;5326.92;5329.94;5323.4;5324.91;1919621525.0;101901.59;102053.94;101871.13;101987.92;4589694061.56
15/09/2020 16:30;5324.91;5330.44;5324.91;5326.92;1773056185.0;101987.92;102003.16;101698.47;101784.8;6551658988.01
15/09/2020 16:45;5326.42;5330.44;5324.91;5326.92;1490836195.0;101784.8;101891.44;101764.49;101860.97;3904605371.4
15/09/2020 17:00;5326.92;5327.93;5318.86;5324.4;1820645115.0;101860.97;101891.44;101744.17;101784.8;3311102506.52
15/09/2020 17:15;5324.4;5327.93;5318.36;5320.88;1841151440.0;101779.72;101876.2;101774.64;101860.97;1517198732.69
15/09/2020 17:30;5320.38;5324.4;5315.84;5319.37;1314138580.0;101855.89;101881.28;101769.56;101835.58;1399774933.94
15/09/2020 17:45;5319.87;5321.38;5313.83;5314.84;1195853735.0;101835.58;102028.55;101815.27;101993.0;1045987823.63
16/09/2020 09:00;5287.65;5290.17;5273.55;5279.59;5497064845.0;102399.25;102455.1;102277.37;102323.07;3006851194.76
16/09/2020 09:15;5279.59;5285.63;5271.03;5275.06;5964205890.0;102318.0;102414.48;102251.98;102333.23;3161435241.06
16/09/2020 09:30;5275.06;5293.69;5274.56;5288.15;9613264480.0;102333.23;102348.46;102079.33;102251.98;7559948010.69
16/09/2020 09:45;5288.66;5303.26;5280.6;5300.74;9698144975.0;102251.98;102262.14;102094.56;102175.81;4149708662.87
16/09/2020 10:00;5300.74;5304.77;5292.18;5295.2;5692851675.0;102175.81;102338.31;102048.86;102059.01;10800667402.01
16/09/2020 10:15;5295.2;5307.79;5289.66;5307.28;5820645075.0;102053.94;102251.98;101855.89;101891.44;10695630523.66
16/09/2020 10:30;5307.28;5311.82;5302.25;5309.3;6003752715.0;101891.44;102185.97;101769.56;101784.8;14315020165.88
16/09/2020 10:45;5308.79;5310.31;5303.26;5306.78;3809956920.0;101789.88;101896.52;101546.13;101591.83;12550950680.84
16/09/2020 11:00;5306.28;5312.82;5304.77;5306.28;3839433885.0;101596.91;101749.25;101398.87;101652.77;11476799222.93
16/09/2020 11:15;5305.77;5311.82;5304.26;5307.28;3071168830.0;101652.77;101810.19;101515.66;101668.0;9901611253.24
16/09/2020 11:30;5307.28;5307.79;5296.21;5300.74;4886931115.0;101662.93;101835.58;101581.68;101668.0;8403283292.78
16/09/2020 11:45;5300.24;5301.24;5284.12;5286.14;5708717840.0;101673.08;101845.74;101601.99;101723.86;7784063817.47
16/09/2020 12:00;5285.63;5288.66;5276.57;5279.59;5914038710.0;101728.94;101784.8;101637.54;101769.56;5341222457.94
16/09/2020 12:15;5279.59;5280.1;5260.46;5268.52;8204121475.0;101769.56;102119.95;101698.47;102013.31;8652502466.26
16/09/2020 12:30;5268.52;5276.07;5263.48;5274.05;4155473195.0;102018.39;102089.48;101693.39;101703.55;6995032978.54
16/09/2020 12:45;5274.05;5281.1;5272.54;5280.1;3450819540.0;101703.55;101866.05;101642.61;101840.66;6599473907.74
16/09/2020 13:00;5280.1;5280.6;5268.52;5274.05;3923939870.0;101835.58;102109.8;101815.27;101860.97;8029021627.95
16/09/2020 13:15;5274.05;5282.61;5273.55;5282.61;2576988560.0;101860.97;102089.48;101825.42;102053.94;5832148666.14
16/09/2020 13:30;5282.61;5293.19;5278.59;5289.66;4343146560.0;102053.94;102104.72;101845.74;101906.67;6691089753.95
16/09/2020 13:45;5289.66;5290.67;5284.12;5287.14;2843105160.0;101906.67;102003.16;101830.5;101942.22;5335529096.74
16/09/2020 14:00;5287.65;5290.17;5281.61;5282.61;3126832085.0;101942.22;101993.0;101820.35;101911.75;4682044809.98
16/09/2020 14:15;5282.11;5287.14;5279.09;5285.13;2543819710.0;101916.83;101937.14;101754.33;101855.89;5807846609.84
16/09/2020 14:30;5285.13;5291.68;5283.62;5290.67;2648625035.0;101855.89;101860.97;101632.46;101673.08;6510867865.43
16/09/2020 14:45;5291.17;5296.21;5283.62;5289.16;3200971215.0;101668.0;101825.42;101617.22;101744.17;4728968141.77
16/09/2020 15:00;5289.16;5293.69;5268.52;5279.09;9855869225.0;101749.25;102089.48;101652.77;101998.08;11140070277.54
16/09/2020 15:15;5279.09;5280.1;5270.03;5275.56;5404784025.0;101998.08;102206.28;101891.44;102145.34;8500247597.9
16/09/2020 15:30;5275.56;5277.08;5249.38;5266.5;9728918180.0;102140.26;102302.76;101947.3;101957.45;9428031821.64
16/09/2020 15:45;5266.5;5277.08;5261.47;5274.56;7375687150.0;101957.45;101982.84;101566.44;101657.85;11057396665.44
16/09/2020 16:00;5274.56;5283.62;5259.45;5275.06;6784310800.0;101657.85;101779.72;101266.84;101444.57;12178555849.49
16/09/2020 16:15;5274.56;5278.59;5264.99;5274.56;4582068870.0;101444.57;101561.36;101348.09;101424.26;7259968431.82
16/09/2020 16:30;5274.56;5284.63;5273.55;5277.58;3944089050.0;101429.33;101566.44;101216.06;101434.41;11222225570.26
16/09/2020 16:45;5277.58;5278.59;5272.04;5277.58;1965172715.0;101439.49;101576.6;101282.07;101337.93;7404697131.97
16/09/2020 17:00;5278.08;5280.1;5273.05;5275.56;1347481615.0;101337.93;101383.63;101236.37;101317.62;4045324315.65
16/09/2020 17:15;5275.06;5280.6;5273.55;5274.56;1330893525.0;101317.62;101439.49;101297.3;101383.63;1853013416.79
16/09/2020 17:30;5274.56;5275.56;5268.52;5271.54;1065889535.0;101383.63;101398.87;101276.99;101363.32;1827496520.42
16/09/2020 17:45;5272.04;5276.57;5268.01;5276.57;1168119265.0;101368.4;101424.26;101256.68;101256.68;1229718280.44
17/09/2020 09:00;5306.78;5313.83;5300.24;5304.26;8182715555.0;100393.41;100616.84;100154.74;100515.28;5347973402.57
17/09/2020 09:15;5303.76;5322.89;5302.75;5312.82;7878563600.0;100515.28;100611.77;100454.35;100535.59;3974807232.88
17/09/2020 09:30;5312.82;5329.94;5312.32;5323.4;8053130465.0;100535.59;100560.98;100373.1;100439.11;3496279465.68
17/09/2020 09:45;5323.9;5326.42;5299.23;5306.78;12252940270.0;100434.03;100525.44;100393.41;100454.35;4077057190.35
17/09/2020 10:00;5306.78;5317.86;5302.25;5316.85;6128894595.0;100454.35;100459.42;100103.96;100225.83;11236431090.11
17/09/2020 10:15;5316.85;5320.88;5311.31;5316.85;4556440080.0;100225.83;100444.19;100109.04;100241.07;10042936493.15
17/09/2020 10:30;5316.85;5322.89;5301.24;5304.77;9254765065.0;100235.99;100687.94;100119.19;100535.59;13347855864.94
17/09/2020 10:45;5304.77;5317.35;5296.21;5314.33;8971149570.0;100535.59;100875.82;100530.52;100637.16;11791492224.56
17/09/2020 11:00;5313.83;5316.35;5302.25;5306.28;5180960770.0;100632.08;101038.32;100596.53;100921.53;11090333553.73
17/09/2020 11:15;5306.28;5308.79;5291.17;5298.22;8107135070.0;100921.53;101028.17;100769.19;100931.68;8307676006.84
17/09/2020 11:30;5298.22;5301.75;5288.66;5297.72;5708543115.0;100926.61;101002.78;100738.72;100926.61;8752326387.56
17/09/2020 11:45;5298.22;5303.76;5286.64;5295.2;5905934335.0;100916.45;101002.78;100779.34;100891.06;6609287306.32
17/09/2020 12:00;5294.7;5295.2;5281.61;5283.62;5052134240.0;100896.14;101109.42;100880.9;101018.01;7761722824.58
17/09/2020 12:15;5283.12;5287.14;5280.1;5284.63;3046023505.0;101012.93;101068.79;100860.59;100901.22;5721649972.94
17/09/2020 12:30;5284.63;5290.67;5284.12;5289.16;2489145340.0;100901.22;100982.46;100835.2;100906.29;5204492631.17
17/09/2020 12:45;5289.16;5297.21;5288.66;5295.7;2458025550.0;100906.29;100972.31;100728.56;100870.75;6224962544.57
17/09/2020 13:00;5296.21;5297.21;5284.63;5292.68;3754144000.0;100870.75;100936.76;100733.64;100759.03;5518919337.93
17/09/2020 13:15;5292.68;5296.71;5290.67;5292.68;2129201530.0;100753.95;100957.07;100718.4;100860.59;6807440341.31
17/09/2020 13:30;5293.19;5294.19;5285.63;5286.64;2476944460.0;100855.51;101012.93;100819.97;100941.84;6263634811.06
17/09/2020 13:45;5286.14;5295.7;5285.63;5288.66;2826135115.0;100946.92;101292.23;100911.37;101287.15;9333750788.09
17/09/2020 14:00;5288.66;5290.67;5281.1;5283.12;3013311795.0;101282.07;101429.33;101266.84;101393.79;7555342249.28
17/09/2020 14:15;5283.12;5287.14;5276.07;5277.58;3271885610.0;101393.79;101622.3;101322.69;101546.13;9538143674.9
17/09/2020 14:30;5277.58;5280.1;5273.05;5280.1;2919866630.0;101541.05;101718.78;101495.35;101627.38;7856054573.64
17/09/2020 14:45;5280.1;5283.12;5273.55;5281.1;2833548085.0;101627.38;101855.89;101622.3;101769.56;8510526695.36
17/09/2020 15:00;5280.6;5280.6;5269.52;5275.06;3497636115.0;101764.49;101820.35;101693.39;101718.78;3629746867.31
17/09/2020 15:15;5275.06;5276.07;5270.03;5275.06;2780336220.0;101723.86;101957.45;101713.71;101769.56;7226744038.07
17/09/2020 15:30;5275.56;5280.1;5273.55;5280.1;2473654065.0;101764.49;101800.03;101607.07;101632.46;6807449268.88
17/09/2020 15:45;5279.59;5281.61;5274.05;5278.08;2611618570.0;101632.46;101759.41;101596.91;101713.71;4910527226.5
17/09/2020 16:00;5278.08;5287.65;5275.56;5277.58;4401736810.0;101713.71;101845.74;101505.51;101815.27;8789183952.56
17/09/2020 16:15;5278.08;5280.1;5271.54;5275.06;3089607860.0;101815.27;101840.66;101607.07;101668.0;5857718252.65
17/09/2020 16:30;5275.06;5276.07;5267.51;5271.03;3089400305.0;101668.0;101769.56;101596.91;101637.54;5925157175.68
17/09/2020 16:45;5271.03;5272.54;5265.49;5268.52;2455937850.0;101632.46;101754.33;101627.38;101718.78;4482650767.07
17/09/2020 17:00;5268.52;5270.03;5266.0;5267.51;1367136785.0;101718.78;101825.42;101703.55;101744.17;3526122037.74
17/09/2020 17:15;5267.51;5272.04;5267.01;5269.02;1266268055.0;101744.17;101769.56;101678.16;101723.86;1882622016.17
17/09/2020 17:30;5269.02;5272.54;5268.52;5270.03;869895860.0;101723.86;101789.88;101703.55;101769.56;1787636683.74
17/09/2020 17:45;5270.53;5279.59;5270.03;5276.07;1285061060.0;101774.64;101815.27;101713.71;101815.27;1445250429.62
18/09/2020 09:00;5291.17;5293.69;5282.11;5292.68;5559249220.0;101662.93;101713.71;101480.11;101520.74;3609292769.08
18/09/2020 09:15;5292.68;5301.24;5292.18;5300.74;5761285545.0;101520.74;101551.21;101434.41;101475.04;3108384120.61
18/09/2020 09:30;5300.24;5308.79;5298.22;5299.23;7236567615.0;101480.11;101520.74;101403.94;101490.27;3593227304.89
18/09/2020 09:45;5299.73;5307.28;5295.7;5296.71;5736364190.0;101490.27;101541.05;101439.49;101510.58;3057706438.85
18/09/2020 10:00;5296.71;5308.29;5296.21;5307.28;6602783600.0;101510.58;101520.74;101104.34;101287.15;11616467370.42
18/09/2020 10:15;5307.28;5315.84;5306.28;5315.34;6745198725.0;101287.15;101698.47;101241.45;101454.72;13116234188.6
18/09/2020 10:30;5315.84;5325.41;5312.82;5322.39;7694605425.0;101449.65;101718.78;101266.84;101297.3;14935370276.91
18/09/2020 10:45;5322.89;5329.94;5321.89;5323.4;6285214800.0;101297.3;101307.46;100957.07;101160.2;12949913498.37
18/09/2020 11:00;5323.4;5328.93;5319.37;5327.93;6080940690.0;101160.2;101348.09;101109.42;101343.01;8185857758.78
18/09/2020 11:15;5327.42;5335.48;5322.89;5333.47;4989428305.0;101343.01;101541.05;101266.84;101414.1;9648897766.67
18/09/2020 11:30;5333.97;5340.01;5332.96;5333.97;5898118100.0;101414.1;101576.6;101246.52;101525.82;9088349578.26
18/09/2020 11:45;5334.47;5338.5;5329.44;5330.44;5002530150.0;101525.82;101530.9;101266.84;101332.85;8708518117.56
18/09/2020 12:00;5330.44;5335.48;5327.42;5328.93;5087920565.0;101332.85;101530.9;101210.98;101510.58;7770914352.55
18/09/2020 12:15;5329.44;5333.97;5328.43;5332.46;2235996640.0;101510.58;101566.44;101312.54;101485.19;6489815730.28
18/09/2020 12:30;5332.96;5351.59;5332.46;5346.56;5040005140.0;101485.19;101500.43;101114.49;101134.81;7573681360.57
18/09/2020 12:45;5347.06;5347.06;5341.02;5343.03;3007040905.0;101139.88;101139.88;100454.35;100545.75;14793797761.22
18/09/2020 13:00;5343.03;5358.64;5341.02;5355.12;5811867550.0;100540.67;100571.14;100266.46;100423.88;9989315317.87
18/09/2020 13:15;5355.12;5361.66;5351.09;5355.62;4692496900.0;100423.88;100464.5;100312.16;100383.25;5171873457.66
18/09/2020 13:30;5356.12;5360.65;5355.12;5356.12;2381328495.0;100388.33;100484.81;100210.6;100464.5;6551866336.4
18/09/2020 13:45;5355.62;5368.71;5354.11;5368.71;5083935610.0;100464.5;100540.67;100357.86;100484.81;5448033455.76
18/09/2020 14:00;5368.71;5376.77;5367.2;5369.21;5844768220.0;100489.89;100494.97;100276.61;100428.95;5261181171.03
18/09/2020 14:15;5369.21;5388.85;5369.21;5388.35;6835866055.0;100423.88;100423.88;99885.6;99890.68;9310082447.85
18/09/2020 14:30;5388.85;5403.45;5388.35;5402.44;9606714250.0;99885.6;100068.41;99540.29;99662.17;14066358895.61
18/09/2020 14:45;5402.44;5406.47;5389.86;5392.37;6184406675.0;99662.17;99905.91;99596.15;99900.84;5139584265.42
18/09/2020 15:00;5392.37;5398.42;5381.8;5383.81;6600300415.0;99900.84;100037.94;99773.88;99941.46;6119734012.06
18/09/2020 15:15;5383.81;5389.35;5380.29;5383.31;3975670615.0;99936.38;100185.21;99865.29;100058.26;6322573185.09
18/09/2020 15:30;5383.81;5388.35;5378.78;5386.84;3445933460.0;100053.18;100205.52;99905.91;99931.3;5573431611.8
18/09/2020 15:45;5387.34;5403.45;5386.33;5396.4;6421895520.0;99931.3;100058.26;99870.37;100048.1;5681188305.48
18/09/2020 16:00;5396.4;5404.96;5391.87;5402.95;4452373360.0;100048.1;100073.49;99829.74;99865.29;5652041960.08
18/09/2020 16:15;5402.95;5413.02;5401.44;5406.47;5164838040.0;99865.29;99900.84;99687.56;99809.43;6701846545.83
18/09/2020 16:30;5406.47;5412.01;5405.46;5411.0;2330871060.0;99809.43;99890.68;99692.63;99697.71;5424358632.6
18/09/2020 16:45;5410.5;5416.04;5406.98;5415.53;3299136040.0;99697.71;99936.38;99662.17;99733.26;6864491542.21
18/09/2020 17:00;5415.53;5419.06;5412.51;5414.53;2982567380.0;99733.26;99885.6;99586.0;99850.06;5556183944.5
18/09/2020 17:15;5414.53;5426.11;5409.49;5424.09;3027371820.0;99850.06;99870.37;99753.57;99799.27;1934150029.14
18/09/2020 17:30;5423.59;5433.66;5423.59;5430.64;2304322625.0;99804.35;99885.6;99723.1;99839.9;2146872136.3
18/09/2020 17:45;5430.64;5438.7;5426.11;5429.13;2287155110.0;99834.82;99844.98;99489.51;99621.54;2046725954.81
21/09/2020 09:00;5490.05;5500.12;5474.95;5489.55;12233679895.0;98230.15;98362.18;98021.95;98199.68;5051010169.34
21/09/2020 09:15;5490.05;5504.15;5481.49;5499.62;9124201100.0;98194.6;98458.66;98148.9;98245.39;6246110315.26
21/09/2020 09:30;5500.12;5535.37;5499.11;5534.36;11394433430.0;98245.39;98311.4;98047.34;98067.65;5085070536.67
21/09/2020 09:45;5534.36;5536.88;5495.59;5497.1;12616643050.0;98067.65;98392.65;98057.5;98291.09;5517549645.2
21/09/2020 10:00;5497.1;5498.11;5470.42;5475.95;13227818535.0;98286.01;98671.94;98235.23;98346.95;12126552922.5
21/09/2020 10:15;5476.46;5493.58;5471.93;5478.47;7821079265.0;98352.02;98458.66;97813.75;98214.92;12165738418.2
21/09/2020 10:30;5478.47;5493.07;5472.43;5474.95;11451831205.0;98209.84;98306.32;97641.1;97905.15;16477973533.52
21/09/2020 10:45;5474.95;5484.01;5459.84;5468.4;10290676770.0;97905.15;98240.31;97828.98;98164.14;10730183650.66
21/09/2020 11:00;5467.9;5483.0;5465.38;5470.42;7093534540.0;98164.14;98265.7;97778.2;98113.36;10711842864.37
21/09/2020 11:15;5470.42;5501.13;5467.9;5495.59;8033527610.0;98118.43;98220.0;97712.19;97747.73;9957716981.65
21/09/2020 11:30;5495.59;5519.76;5495.59;5508.18;9111561915.0;97742.66;97793.44;97316.1;97443.05;13233842001.82
21/09/2020 11:45;5507.67;5511.2;5494.08;5500.12;7204660250.0;97448.13;97676.64;97397.35;97595.39;7516252859.94
21/09/2020 12:00;5500.12;5502.64;5488.04;5494.08;5841604360.0;97590.31;97793.44;97554.77;97605.55;5900766447.66
21/09/2020 12:15;5494.08;5496.6;5475.95;5482.0;5030897140.0;97610.63;97641.1;97437.97;97559.85;6216166883.37
21/09/2020 12:30;5481.49;5487.03;5479.48;5484.51;3032254465.0;97564.92;97691.88;97377.04;97600.47;6076275904.23
21/09/2020 12:45;5484.51;5486.02;5476.46;5479.48;2392154710.0;97595.39;97869.61;97580.16;97681.72;5399393884.04
21/09/2020 13:00;5479.48;5480.48;5462.86;5468.9;5374866505.0;97686.8;98346.95;97671.56;98179.37;9632620091.77
21/09/2020 13:15;5468.9;5475.45;5463.87;5465.88;3422130745.0;98179.37;98372.34;98087.97;98240.31;6356499217.56
21/09/2020 13:30;5465.38;5470.42;5452.29;5457.83;5714707620.0;98235.23;98280.93;98077.81;98174.29;5180499399.88
21/09/2020 13:45;5457.83;5463.87;5455.81;5458.83;3053248000.0;98174.29;98199.68;97915.31;97996.56;6061887639.27
21/09/2020 14:00;5459.34;5460.35;5446.25;5446.25;4850391615.0;97996.56;98214.92;97879.76;98072.73;6162734579.77
21/09/2020 14:15;5446.25;5448.77;5439.7;5443.23;5148741955.0;98067.65;98255.54;98001.64;98164.14;5511783121.96
21/09/2020 14:30;5443.23;5445.24;5435.17;5440.71;5197562585.0;98169.21;98514.52;98113.36;98367.26;6557420019.57
21/09/2020 14:45;5440.21;5442.22;5427.11;5432.65;5717614945.0;98367.26;98890.3;98346.95;98580.54;9739223725.11
